UMAP 1,UMAP 2,index,Metadata_SMILES,Metadata_BROAD_ID,Scaffold,Var1,Metadata_moa.x
10.823089,4.930742,235,FC(C(F)(F)F)C(F)(F)Oc1cc(Cl)c(NC(=O)NC(=O)c2c(F)cccc2F)cc1Cl,BRD-A71774530,O=C(NC(=O)c1ccccc1)Nc1ccccc1,BRD-A71774530,chitin inhibitor
9.675787,5.0411177,236,CCC(C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)C12,BRD-A71816415,C1=CC2=CCCCC2CC1,BRD-A71816415,hmgcr inhibitor
12.753435,5.9395804,237,O=C1NCN(c2ccccc2)C31CCN(CC4COc5ccccc5O4)CC3,BRD-A72483914,O=C1NCN(c2ccccc2)C12CCN(CC1COc3ccccc3O1)CC2,BRD-A72483914,serotonin receptor antagonist
13.36956,3.8380024,238,COc1ccc(CCCOC(Cn2ccnc2)c3ccc(OC)cc3)cc1,BRD-A72703248,c1ccc(CCCOC(Cn2ccnc2)c2ccccc2)cc1,BRD-A72703248,calcium channel blocker|cytochrome p450 inhibitor
9.963894,4.8183813,239,CC(C(=O)O)c1ccc(s1)C(=O)c2ccccc2,BRD-A72988804,O=C(c1ccccc1)c1cccs1,BRD-A72988804,cyclooxygenase inhibitor
12.19904,6.3149586,240,CC(C)(C(=O)O)c1ccc(cc1)C(O)CCCN2CCC(CC2)C(O)(c3ccccc3)c4ccccc4,BRD-A73368467,c1ccc(CCCCN2CCC(C(c3ccccc3)c3ccccc3)CC2)cc1,BRD-A73368467,histamine receptor antagonist
11.783705,8.657413,241,CC(CO)NC(=O)C1CN(C)C2Cc3c[nH]c4cccc(C2=C1)c34,BRD-A73581086,C1=C2c3cccc4[nH]cc(c34)CC2NCC1,BRD-A73581086,adrenergic receptor agonist
10.571585,5.74518,242,CCc1cccc2c3CCOC(CC)(CC(=O)O)c3[nH]c12,BRD-A74667430,c1ccc2c3c([nH]c2c1)COCC3,BRD-A74667430,cyclooxygenase inhibitor
9.077055,4.855485,243,OC[C@H]1O[C@H](C(O)[C@H]1O)n2cnc3cc(Cl)c(Cl)cc23,BRD-A74904029,c1ccc2c(c1)ncn2C1CCCO1,BRD-A74904029,casein kinase inhibitor
7.9492984,9.40256,244,COc1c(N2CCNC(C)C2)c(F)cc3c(=O)c(cn(C4CC4)c13)C(=O)O,BRD-A74980173,O=c1ccn(C2CC2)c2cc(N3CCNCC3)ccc12,BRD-A74980173,bacterial dna gyrase inhibitor
2.8120563,0.8798856,245,C[C@@]12C[C@H](O)C3C(CCC4=CC(=O)CC[C@]34C)C2CC[C@]1(O)C(=O)CO,BRD-A75172220,O=C1C=C2CCC3C4CCCC4CCC3C2CC1,BRD-A75172220,glucocorticoid receptor agonist
10.593752,6.866257,246,CN1C(C(=O)Nc2cc(C)on2)C(=O)c3ccccc3S1(=O)=O,BRD-A75552914,O=C(Nc1ccon1)C1NS(=O)(=O)c2ccccc2C1=O,BRD-A75552914,cyclooxygenase inhibitor
9.759861,3.4487603,247,CC(C)(C)NCC(O)c1cc(Cl)c(N)c(Cl)c1,BRD-A75726477,c1ccccc1,BRD-A75726477,adrenergic receptor agonist
10.290998,7.490367,248,Cc1ccc2N=C3N(CCC3(O)C(=O)c2c1)c4ccccc4,BRD-A75817871,O=C1c2ccccc2N=C2C1CCN2c1ccccc1,BRD-A75817871,atpase inhibitor
7.9714074,9.379008,249,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c12,BRD-A75850590,O=c1cc[nH]c2cc(N3CCNCC3)ccc12,BRD-A75850590,bacterial dna gyrase inhibitor
11.867325,4.450755,250,CN(C)CCOC(=O)C(c1ccccc1)C2(O)CCCC2,BRD-A77291778,c1ccc(CC2CCCC2)cc1,BRD-A77291778,acetylcholine receptor antagonist
9.166908,5.177584,251,CC[C@H]1CN2CCC1C[C@H]2[C@H](O)c3ccnc4ccc(OC)cc34,BRD-A78295502,c1ccc2c(CC3CC4CCN3CC4)ccnc2c1,BRD-A78295502,anti-arrhythmia
13.77847,6.0398993,252,CN1C2CC[C@@H]1C[C@H](C2)OC(=O)[C@H](CO)c3ccccc3,BRD-A78303415,O=C(Cc1ccccc1)OC1CC2CCC(C1)N2,BRD-A78303415,acetylcholine receptor antagonist
9.42147,4.025471,253,CC(CCc1ccc(O)cc1)NCCc2ccc(O)c(O)c2,BRD-A78322124,c1ccc(CCCNCCc2ccccc2)cc1,BRD-A78322124,adrenergic receptor agonist
11.733869,7.2818103,254,CN1CCOC(c2ccccc2)c3ccccc3C1,BRD-A78877355,c1ccc(C2OCCNCc3ccccc32)cc1,BRD-A78877355,cyclooxygenase inhibitor
13.645017,6.2191443,255,CN1[C@H]2CC[C@@H]1CC(C2)OC(=O)C3C=Nc4ccccc34,BRD-A79226577,O=C(OC1CC2CCC(C1)N2)C1C=Nc2ccccc21,BRD-A79226577,serotonin receptor antagonist|polarization inhibitor|sodium channel blocker
11.311694,5.0809436,256,CCN(Cc1ccncc1)C(=O)C(CO)c2ccccc2,BRD-A79672927,O=C(Cc1ccccc1)NCc1ccncc1,BRD-A79672927,acetylcholine receptor antagonist
8.777996,5.2924294,257,COc1ccc(OC)c(c1)C(O)CNC(=O)CN,BRD-A79981887,c1ccccc1,BRD-A79981887,adrenergic receptor agonist
9.366524,7.5166364,258,NS(=O)(=O)c1cc2c(NC(Cc3ccccc3)NS2(=O)=O)cc1C(F)(F)F,BRD-A80017228,O=S1(=O)NC(Cc2ccccc2)Nc2ccccc21,BRD-A80017228,sodium/potassium/chloride transporter inhibitor
11.899504,8.898911,259,CC(C)CC1N2C(=O)[C@](NC(=O)C3CN(C)[C@@H]4Cc5c(Br)[nH]c6cccc(C4=C3)c56)(OC2(O)[C@@H]7CCCN7C1=O)C(C)C,BRD-A80151636,O=C(NC1OC2C3CCCN3C(=O)CN2C1=O)C1C=C2c3cccc4[nH]cc(c34)CC2NC1,BRD-A80151636,dopamine receptor agonist
1.2843987,0.47883898,260,CCCCC(=O)O[C@@]1([C@@H](C)CC2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)C(O)C[C@@]21C)C(=O)CO,BRD-A80594172,O=C1C=CC2C(=C1)CCC1C3CCCC3CCC21,BRD-A80594172,glucocorticoid receptor agonist
9.524485,4.6450143,261,CC(N)Cc1ccc(O)cc1,BRD-A80871782,c1ccccc1,BRD-A80871782,trace amine associated receptor agonist
10.974633,7.034932,262,CN(C(Cc1ccc(OS(=O)(=O)c2cccc3cnccc23)cc1)C(=O)N4CCN(CC4)c5ccccc5)S(=O)(=O)c6cccc7cnccc67,BRD-A81177136,O=C(C(Cc1ccc(OS(=O)(=O)c2cccc3cnccc23)cc1)NS(=O)(=O)c1cccc2cnccc12)N1CCN(c2ccccc2)CC1,BRD-A81177136,calcium/calmodulin dependent protein kinase inhibitor|purinergic receptor antagonist
13.429238,3.7926915,263,Clc1ccc(COC(Cn2ccnc2)c3ccc(Cl)cc3Cl)c(Cl)c1,BRD-A82396632,c1ccc(COC(Cn2ccnc2)c2ccccc2)cc1,BRD-A82396632,bacterial cell wall synthesis inhibitor
9.555846,5.1211896,264,CC[C@H](C)C(=O)O[C@H]1CCC=C2C=C[C@H](C)C(CCC3C[C@@H](O)CC(=O)O3)[C@@H]12,BRD-A83177971,O=C1CCCC(CCC2CC=CC3=CCCCC32)O1,BRD-A83177971,hmgcr inhibitor
10.133692,6.8008313,265,CCC1(NC(=O)N(C)C1=O)c2ccccc2,BRD-A83937277,O=C1NC(=O)C(c2ccccc2)N1,BRD-A83937277,hydantoin antiepileptic
10.599602,6.8814545,266,CN1C(C(=O)Nc2ncc(C)s2)C(=O)c3ccccc3S1(=O)=O,BRD-A84174393,O=C(Nc1nccs1)C1NS(=O)(=O)c2ccccc2C1=O,BRD-A84174393,cyclooxygenase inhibitor
10.875049,4.6233883,267,NCC(CC(=O)O)c1ccc(Cl)cc1,BRD-A84174873,c1ccccc1,BRD-A84174873,benzodiazepine receptor agonist
13.611707,6.182003,268,CN1C2CCC1CC(C2)OC(=O)c3cc(C)cc(C)c3,BRD-A84389633,O=C(OC1CC2CCC(C1)N2)c1ccccc1,BRD-A84389633,serotonin receptor antagonist
10.211059,7.338443,269,Clc1ccc(cc1)C2CCC(CC2)C3C(=O)C(=O)c4ccccc4C3=O,BRD-A84493640,O=C1C(=O)C(C2CCC(c3ccccc3)CC2)C(=O)c2ccccc21,BRD-A84493640,mitochondrial electron transport inhibitor
13.579296,6.1831646,270,CN1C2CCC1CC(C2)OC(=O)c3cc(Cl)cc(Cl)c3,BRD-A85587465,O=C(OC1CC2CCC(C1)N2)c1ccccc1,BRD-A85587465,serotonin receptor antagonist
8.779994,5.244447,271,COc1ccc2cc(ccc2c1)C(C)C(=O)O,BRD-A87719232,c1ccc2ccccc2c1,BRD-A87719232,cyclooxygenase inhibitor
9.660427,3.467076,272,CC(C)(C)NCC(O)c1ccc(O)c(CO)c1,BRD-A88254928,c1ccccc1,BRD-A88254928,adrenergic receptor agonist
10.753315,8.032168,273,Oc1cc2CCNCC(c3ccccc3)c2cc1O,BRD-A88548664,c1ccc(C2CNCCc3ccccc32)cc1,BRD-A88548664,dopamine receptor agonist
10.757388,7.382855,274,OC(C1CCCCN1)c2cc(nc3c(cccc23)C(F)(F)F)C(F)(F)F,BRD-A89585551,c1ccc2c(CC3CCCCN3)ccnc2c1,BRD-A89585551,adenosine receptor antagonist|hemoglobin antagonist
10.086628,4.1109614,275,C[C@H](NC[C@H](O)CP(=O)(O)Cc1ccccc1)c2ccc(Cl)c(Cl)c2,BRD-A89672324,O=[PH](CCCNCc1ccccc1)Cc1ccccc1,BRD-A89672324,gaba receptor antagonist
2.1961954,0.70212376,276,CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@H](C)CC2C3[C@H](Cl)CC4=CC(=O)C=C[C@]4(C)C3[C@@H](O)C[C@@]21C,BRD-A90131694,O=C1C=CC2C(=C1)CCC1C3CCCC3CCC21,BRD-A90131694,glucocorticoid receptor agonist
10.389914,3.1272404,277,COc1ccccc1OCC(O)CO,BRD-A90515964,c1ccccc1,BRD-A90515964,expectorant
10.969217,3.5617044,278,COC(=O)C1=C(C)NC(=C(C1c2cccc3nonc23)C(=O)OC(C)C)C,BRD-A90799790,C1=CC(c2cccc3nonc23)C=CN1,BRD-A90799790,calcium channel blocker
4.4044228,1.0060558,279,C[C@@]12CCC3C(CCc4cc(O)ccc34)C2CC[C@@H]1OC(=O)CCC5CCCC5,BRD-A91452556,O=C(CCC1CCCC1)OC1CCC2C1CCC1c3ccccc3CCC12,BRD-A91452556,estrogen receptor agonist
1.4466016,0.58529866,280,CC1(C)O[C@@H]2CC3C4CCC5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@@]2(O1)C(=O)CO,BRD-A92439610,O=C1C=CC2C(=C1)CCC1C2CCC2C1CC1OCOC12,BRD-A92439610,glucocorticoid receptor agonist
3.8027194,1.0723432,281,C[C@@]12CCC3C(CCC4=Cc5oncc5C[C@]34C)C2CC[C@@]1(O)C#C,BRD-A92537424,C1=C2CCC3C4CCCC4CCC3C2Cc2cnoc21,BRD-A92537424,estrogen receptor antagonist|progesterone receptor agonist
9.488706,6.267514,282,O[C@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5OC1[C@]2(CCN3CC6CCC6)c54,BRD-A92651262,c1cc2c3c(c1)OC1CCCC4C(C2)N(CC2CCC2)CCC314,BRD-A92651262,opioid receptor agonist
10.446582,4.285426,283,CC(N)C(=O)Nc1c(C)cccc1C,BRD-A92670106,c1ccccc1,BRD-A92670106,sodium channel blocker
9.61135,6.7439656,284,O=C1CCCC2C3CC(CN21)[C@@H]4CCCCN4C3,BRD-A92826379,O=C1CCCC2C3CC(CN12)C1CCCCN1C3,BRD-A92826379,sodium channel blocker
12.0372505,4.703512,285,CC1(COc2ccc(CC3SC(=O)NC3=O)cc2)CCCCC1,BRD-A93000692,O=C1NC(=O)C(Cc2ccc(OCC3CCCCC3)cc2)S1,BRD-A93000692,ppar receptor agonist
4.025409,1.8139948,286,C[C@H]1O[C@H](C[C@H](O)[C@@H]1O)O[C@@H]2[C@@H](C)O[C@H](C[C@@H]2O)O[C@@H]3[C@@H](C)O[C@H](C[C@@H]3O)O[C@H]4CC[C@@]5(C)[C@H](CCC6C5CC[C@]7(C)[C@H](CC[C@]67O)C8=CC(=O)OC8)C4,BRD-A93236127,O=C1C=C(C2CCC3C2CCC2C4CCC(OC5CCC(OC6CCC(OC7CCCCO7)CO6)CO5)CC4CCC23)CO1,BRD-A93236127,atpase inhibitor
13.42363,3.7929149,287,Clc1ccc(C(Cn2ccnc2)OCc3c(Cl)cccc3Cl)c(Cl)c1,BRD-A93353767,c1ccc(COC(Cn2ccnc2)c2ccccc2)cc1,BRD-A93353767,lanosterol demethylase inhibitor
1.3485054,0.5778774,288,C[C@@H]1CC2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COC(=O)C,BRD-A93424738,O=C1C=CC2C(=C1)CCC1C3CCCC3CCC21,BRD-A93424738,glucocorticoid receptor agonist
11.319784,6.0514946,289,c1cn(cn1)C(c2ccccc2)c3ccc(cc3)c4ccccc4,BRD-A94543220,c1ccc(-c2ccc(C(c3ccccc3)n3ccnc3)cc2)cc1,BRD-A94543220,sterol demethylase inhibitor
8.879309,4.6116724,290,CCCC(=O)Nc1ncnc2n(cnc12)[C@@H]3O[C@@H]4COP(=O)(O)O[C@H]4[C@H]3OC(=O)CCC,BRD-A94624445,O=[PH]1OCC2OC(n3cnc4cncnc43)CC2O1,BRD-A94624445,adenosine receptor agonist|camp stimulant
8.17507,7.4048767,291,Oc1ccc(cc1)C2CC(=O)c3c(O)cc(O)cc3O2,BRD-A94669766,O=C1CC(c2ccccc2)Oc2ccccc21,BRD-A94669766,aromatase inhibitor
9.254141,6.2391014,292,Cc1cc(C)cc(OCC2CNC(=O)O2)c1,BRD-A94709349,O=C1NCC(COc2ccccc2)O1,BRD-A94709349,muscle relaxant
4.0296197,1.7836381,293,C[C@H]1O[C@H](C[C@H](O)[C@@H]1O)O[C@@H]2[C@@H](C)O[C@H](C[C@@H]2O)O[C@@H]3[C@@H](C)O[C@H](C[C@@H]3O)O[C@H]4CC[C@@]5(C)[C@H](CCC6C5C[C@@H](O)[C@]7(C)[C@H](CC[C@]67O)C8=CC(=O)OC8)C4,BRD-A94756469,O=C1C=C(C2CCC3C2CCC2C4CCC(OC5CCC(OC6CCC(OC7CCCCO7)CO6)CO5)CC4CCC23)CO1,BRD-A94756469,atpase inhibitor
11.785643,7.2014117,294,Fc1ccc(cc1)N2CCN(CCC3OCCc4ccccc34)CC2,BRD-A95096829,c1ccc(N2CCN(CCC3OCCc4ccccc43)CC2)cc1,BRD-A95096829,dopamine receptor antagonist
3.3826294,1.2761235,295,CC(=O)O[C@@]1(CCC2C3C=C(Cl)C4=CC(=O)[C@@H]5C[C@@H]5[C@]4(C)C3CC[C@@]21C)C(=O)C,BRD-A95207036,O=C1C=C2C=CC3C4CCCC4CCC3C2C2CC12,BRD-A95207036,androgen receptor antagonist
8.388184,6.0876226,296,Oc1ccc2C3Oc4cc5OCOc5cc4C3COc2c1,BRD-A95445494,c1ccc2c(c1)OCC1c3cc4c(cc3OC21)OCO4,BRD-A95445494,interleukin synthesis inhibitor|sodium/glucose cotransporter inhibitor
3.7543752,1.0615209,297,C[C@@]12CCC3C(CCC4=CC(=O)C=C[C@]34C)C2CCC1=O,BRD-A95513702,O=C1C=CC2C(=C1)CCC1C2CCC2C(=O)CCC21,BRD-A95513702,aromatase inhibitor
9.529335,7.356345,298,CC1Cc2ccccc2N1NC(=O)c3ccc(Cl)c(c3)S(=O)(=O)N,BRD-A95869247,O=C(NN1CCc2ccccc21)c1ccccc1,BRD-A95869247,thiazide diuretic
13.3944025,3.8215554,299,Clc1ccc(C(Cn2ccnc2)OCc3csc4c(Cl)cccc34)c(Cl)c1,BRD-A95939040,c1ccc(C(Cn2ccnc2)OCc2csc3ccccc23)cc1,BRD-A95939040,sterol demethylase inhibitor
10.65659,5.3628235,300,CCOC(=O)C1CN(Cc2ccccc2)C(=O)C1=O,BRD-A96485169,O=C1CCN(Cc2ccccc2)C1=O,BRD-A96485169,aldose reductase inhibitor
3.7713394,1.1012648,301,CC12CC=C3C(CCC4=CC(=O)C=CC43C)C2CC[C@@H]1C(=O)CN5CCN(CC5)c6cc(nc(n6)N7CCCC7)N8CCCC8,BRD-A96897502,O=C1C=CC2C(=C1)CCC1C2=CCC2C(C(=O)CN3CCN(c4cc(N5CCCC5)nc(N5CCCC5)n4)CC3)CCC12,BRD-A96897502,lipid peroxidase inhibitor
9.506077,3.7438428,302,CC(Cc1ccc(O)cc1)NCC(O)c2cc(O)cc(O)c2,BRD-A97104540,c1ccc(CCNCCc2ccccc2)cc1,BRD-A97104540,adrenergic receptor agonist
12.164637,4.694501,303,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c3ccccn3,BRD-A97437073,O=C1NC(=O)C(Cc2ccc(OCCNc3ccccn3)cc2)S1,BRD-A97437073,insulin sensitizer|ppar receptor agonist
13.521144,6.013575,304,CCN1CCCC(C1)OC(=O)C(c2ccccc2)c3ccccc3,BRD-A97479839,O=C(OC1CCCNC1)C(c1ccccc1)c1ccccc1,BRD-A97479839,acetylcholine receptor antagonist
10.555177,3.2043731,305,COc1ccccc1OCC(O)CN2CCN(CC(=O)Nc3c(C)cccc3C)CC2,BRD-A97674275,O=C(CN1CCN(CCCOc2ccccc2)CC1)Nc1ccccc1,BRD-A97674275,sodium channel blocker
10.324376,2.8475835,306,CC(C)NCC(O)COc1cccc2[nH]ccc12,BRD-A97701745,c1ccc2[nH]ccc2c1,BRD-A97701745,adrenergic receptor antagonist|serotonin receptor antagonist
10.425827,4.977448,307,CC(CNC1CCCCC1)OC(=O)c2ccccc2,BRD-A97730597,O=C(OCCNC1CCCCC1)c1ccccc1,BRD-A97730597,sodium channel blocker
9.837035,4.694985,308,CC(C(=O)O)c1cccc(c1)C(=O)c2ccccc2,BRD-A97739905,O=C(c1ccccc1)c1ccccc1,BRD-A97739905,cyclooxygenase inhibitor
10.647326,7.2201033,309,Nc1c2C(O)CCCc2nc3ccccc13,BRD-A98299281,c1ccc2nc3c(cc2c1)CCCC3,BRD-A98299281,calcium channel activator
9.425448,5.4378204,310,CCN1C[C@]2(C)CC[C@H](OC)[C@@]34[C@@H]2[C@H](OC(=O)C)[C@@]5(OCO[C@]65C[C@H](OC)[C@H]7C[C@]4(O)[C@@H]6[C@H]7OC)C13,BRD-A99177642,C1CC2CNC3C4(C1)C2CC31OCOC12CCC1CC4C2C1,BRD-A99177642,acetylcholine receptor antagonist
10.659982,10.149844,311,CCOc1ccc2ccccc2c1NC(=O)[C@H]3[C@H]4SC(C)(C)C(N4C3=O)C(=O)O,BRD-A99402294,O=C(Nc1cccc2ccccc12)C1C(=O)N2CCSC12,BRD-A99402294,bacterial cell wall synthesis inhibitor
10.708844,7.062153,312,COc1c2CC(Oc2nc3ccccc13)C(C)(O)CO,BRD-A99571536,c1ccc2nc3c(cc2c1)CCO3,BRD-A99571536,anti-epileptic
9.415722,7.063384,313,Cc1coc-2c1C(=O)C(=O)c3c4CCCC(C)(C)c4ccc23,BRD-K00141480,O=C1C(=O)c2c(ccc3c2CCCC3)-c2occc21,BRD-K00141480,anti-inflammatory|interleukin inhibitor
10.969931,6.4264145,314,O=Cc1c2[nH]c3ccccc3c2cc4[nH]c5ccccc5c14,BRD-K00184207,c1ccc2c(c1)[nH]c1cc3c(cc12)[nH]c1ccccc13,BRD-K00184207,aryl hydrocarbon receptor ligand
7.988932,5.6169376,315,COc1cc2CC[C@H](NC(=O)C)c3cc(=O)c(OC)ccc3-c2c(OC)c1OC,BRD-K00259736,O=c1cccc2c(c1)CCCc1ccccc1-2,BRD-K00259736,microtubule inhibitor
11.807628,7.130261,316,Clc1ccccc1CN2CCc3sccc3C2,BRD-K00603606,c1ccc(CN2CCc3sccc3C2)cc1,BRD-K00603606,purinergic receptor antagonist|platelet aggregation inhibitor
10.598986,7.1343093,317,Cc1nnc2ccc(nn12)c3cccc(c3)C(F)(F)F,BRD-K00662280,c1ccc(-c2ccc3nncn3n2)cc1,BRD-K00662280,gaba receptor agonist
9.307118,7.0549765,318,NC(=Nc1nc(CSCC/C(=N\\S(=O)(=O)N)/N)cs1)N,BRD-K00673382,c1cscn1,BRD-K00673382,histamine receptor antagonist
2.1195602,0.857764,319,CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)CC[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@@]2(O1)C(=O)CO,BRD-K00824317,O=C1C=C2CCC3C(CCC4C3CC3OCOC34)C2CC1,BRD-K00824317,glucocorticoid receptor agonist
3.606243,1.1848841,320,CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,BRD-K01095011,O=C1C=CC2C(CCC3C4CCCC4CCC23)N1,BRD-K01095011,5 alpha reductase inhibitor
10.724352,10.115556,321,Cc1onc(c1C(=O)N[C@H]2[C@H]3SC(C)(C)[C@@H](N3C2=O)C(=O)O)c4ccccc4Cl,BRD-K01244426,O=C(NC1C(=O)N2CCSC12)c1conc1-c1ccccc1,BRD-K01244426,bacterial cell wall synthesis inhibitor
12.645312,5.9690967,322,Fc1ccc(cc1)C(CCCN2CCC(CC2)n3c(=O)[nH]c4ccccc34)c5ccc(F)cc5,BRD-K01292756,O=c1[nH]c2ccccc2n1C1CCN(CCCC(c2ccccc2)c2ccccc2)CC1,BRD-K01292756,dopamine receptor antagonist
10.419219,5.703227,323,O=C(CC(=O)c1ccccc1)c2ccccc2,BRD-K01555864,O=C(CC(=O)c1ccccc1)c1ccccc1,BRD-K01555864,antineoplastic
8.4355,3.4133275,324,CC/C=C\\C/C=C\\C/C=C\\CCCCCCCCCCCC(=O)O,BRD-K01624546,,BRD-K01624546,ltb4 inhibitor
11.874935,7.0881333,325,CN1CCc2c(Cc3ccccc3CC1)[nH]c4ccccc24,BRD-K01648091,c1ccc2c(c1)CCNCCc1c([nH]c3ccccc13)C2,BRD-K01648091,dopamine receptor antagonist
11.9732065,6.232053,326,OC(CCCN1CCCCC1)(c2ccccc2)c3ccccc3,BRD-K01663662,c1ccc(C(CCCN2CCCCC2)c2ccccc2)cc1,BRD-K01663662,muscarinic antagonist
11.046366,6.5339913,327,OCc1c[nH]c2ccccc12,BRD-K01815685,c1ccc2[nH]ccc2c1,BRD-K01815685,"aryl hydrocarbon receptor agonist|indoleamine 2,3-dioxygenase inhibitor"
9.1880455,6.445527,328,CCCn1c(=O)n(CCC)c2[nH]c(nc2c1=O)C3CCCC3,BRD-K01824921,O=c1[nH]c(=O)c2nc(C3CCCC3)[nH]c2[nH]1,BRD-K01824921,adenosine receptor antagonist
11.971105,3.8120053,329,COc1cc(N)c(Cl)cc1C(=O)OCCCN2CCCCC2,BRD-K01868942,O=C(OCCCN1CCCCC1)c1ccccc1,BRD-K01868942,serotonin receptor antagonist
10.788517,4.5808115,330,Cc1cccc(Nc2cc(Cl)nc(SCC(=O)O)n2)c1C,BRD-K01902415,c1ccc(Nc2ccncn2)cc1,BRD-K01902415,ppar receptor agonist
11.639264,7.671283,331,Clc1ccc2Oc3ccccc3N=C(N4CCNCC4)c2c1,BRD-K02265150,c1ccc2c(c1)N=C(N1CCNCC1)c1ccccc1O2,BRD-K02265150,norepinephrine reuptake inhibitor
10.552165,9.351078,332,CN(C)CCn1nnnc1SCC2=C(N3[C@H](SC2)[C@H](NC(=O)Cc4csc(N)n4)C3=O)C(=O)O,BRD-K02275692,O=C(Cc1cscn1)NC1C(=O)N2C=C(CSc3nnn[nH]3)CSC12,BRD-K02275692,bacterial cell wall synthesis inhibitor
10.661619,9.524733,333,CCN1CCN(C(=O)N[C@@H](C(=O)N[C@H]2[C@H]3SCC(=C(N3C2=O)C(=O)O)CSc4nnnn4C)c5ccc(O)cc5)C(=O)C1=O,BRD-K02292852,O=C1NCCN(C(=O)NC(C(=O)NC2C(=O)N3C=C(CSc4nnn[nH]4)CSC23)c2ccccc2)C1=O,BRD-K02292852,bacterial cell wall synthesis inhibitor
9.078481,6.5459146,334,Cn1cnc2n(C)c(=O)n(C)c(=O)c12,BRD-K02404261,O=c1[nH]c(=O)c2[nH]cnc2[nH]1,BRD-K02404261,adenosine receptor antagonist|phosphodiesterase inhibitor
7.265024,4.523818,335,CCCCc1ccc2[nH]c(NC(=O)OC)nc2c1,BRD-K02407574,c1ccc2[nH]cnc2c1,BRD-K02407574,tubulin polymerization inhibitor
7.1061244,5.8501754,336,COc1cc2CC[N+](C)(C)[C@@H]3Cc4ccc(O)c(Oc5cc6[C@H](Cc7cccc(Oc(c1O)c32)c7)N(C)CCc6cc5OC)c4,BRD-K02607075,c1cc2cc(c1)Oc1ccc3c(c1)C(Cc1cccc(c1)Oc1cccc4c1C(C2)[NH2+]CC4)NCC3,BRD-K02607075,acetylcholine receptor antagonist
9.20357,7.678283,337,Cc1ccc(cc1)c2cc(nn2c3ccc(cc3)S(=O)(=O)N)C(F)(F)F,BRD-K02637541,c1ccc(-c2ccnn2-c2ccccc2)cc1,BRD-K02637541,cyclooxygenase inhibitor
7.206843,5.9228063,338,COc1ccc2[C@H](OC(=O)c2c1OC)[C@@H]3N(C)CCc4cc5OCOc5cc34,BRD-K02715688,O=C1OC(C2NCCc3cc4c(cc32)OCO4)c2ccccc21,BRD-K02715688,tyrosine hydroxylase inhibitor
7.241199,4.4686656,339,COC(=O)Nc1nc2cc(SC(C)C)ccc2[nH]1,BRD-K02764365,c1ccc2[nH]cnc2c1,BRD-K02764365,anthelmintic
11.787221,6.713298,340,Cc1cc(nnc1NCCN2CCOCC2)c3ccccc3,BRD-K02867583,c1ccc(-c2ccc(NCCN3CCOCC3)nn2)cc1,BRD-K02867583,serotonin reuptake inhibitor
8.119404,7.3360496,341,C[C@@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]2Oc3cc(O)c4C(=O)C[C@H](Oc4c3)c5ccc(O)cc5)[C@H](O)[C@H](O)[C@H]1O,BRD-K02953697,O=C1CC(c2ccccc2)Oc2cc(OC3OCCCC3OC3CCCCO3)ccc21,BRD-K02953697,cytochrome p450 inhibitor
7.449352,5.579347,342,CC[C@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@@H]1C[C@H]4NCCc5cc(OC)c(OC)cc45,BRD-K03067624,c1ccc2c(c1)CCNC2CC1CCN2CCc3ccccc3C2C1,BRD-K03067624,protein synthesis inhibitor
11.388995,5.985215,343,CNCCC[C@]1(CC[C@H]2c3ccccc31)c4ccccc24,BRD-K03319035,c1ccc2c(c1)C1CCC2c2ccccc21,BRD-K03319035,norepinephrine reuptake inhibitor
10.282366,7.092534,344,CC(=C)[C@H]1O[C@H]2CC[C@]3(C)[C@]4(C)[C@@H](CC[C@@]3(O)[C@@]52O[C@@H]5[C@H]1O)[C@@H]6OC(C)(C)[C@H]7C[C@@H]8C(=C)Cc9c(Cl)cc%10[nH]c4c6c%10c9[C@@]87O,BRD-K03842655,C=C1Cc2ccc3[nH]c4c5c3c2C2C(COC5C3CCC5C(CCC6OCCC7OC675)C43)CC12,BRD-K03842655,potassium channel blocker
