UMAP 1,UMAP 2,index,Metadata_SMILES,Metadata_BROAD_ID,Scaffold,Var1,Metadata_moa.x
4.795604,11.07431,758,COc1cc(ccc1O)C(=O)O[C@@H]1C[C@@H]2CC[C@H](C1)N2C,BRD-K28667196,O=C(OC1CC2CCC(C1)N2)c1ccccc1,BRD-K28667196,increases arterial blood pressure
9.097847,6.5642056,759,COC(=O)c1cc2c(cn1)[nH]c1ccccc21,BRD-K28680267,c1ccc2c(c1)[nH]c1cnccc12,BRD-K28680267,cck receptor antagonist
10.664724,7.6159377,760,OCCN1CCN(CC\C=C2\c3ccccc3Sc3ccc(Cl)cc23)CC1,BRD-K28761384,C(CCN1CCNCC1)=C1c2ccccc2Sc2ccccc21,BRD-K28761384,dopamine receptor antagonist
6.7682986,9.616,761,CCC(=O)NCC[C@@H]1CCc2ccc3OCCc3c12,BRD-K28761891,c1cc2c(c3c1CCC3)CCO2,BRD-K28761891,melatonin receptor agonist
8.945161,6.839102,762,Ic1ccc(cc1)N1CCN(Cc2c[nH]c3ncccc23)CC1,BRD-K28806945,c1ccc(N2CCN(Cc3c[nH]c4ncccc34)CC2)cc1,BRD-K28806945,dopamine receptor antagonist
9.689709,10.836385,763,Clc1ccc(cc1)C(=O)N[C@H]1CN2CCC1CC2,BRD-K28863208,O=C(NC1CN2CCC1CC2)c1ccccc1,BRD-K28863208,cholinergic receptor agonist
7.529302,9.156076,764,OC(=O)c1ccc2cc(ccc2c1)-c1ccc(O)c(c1)C12CC3CC(CC(C3)C1)C2,BRD-K28907958,c1cc(-c2ccc3ccccc3c2)cc(C23CC4CC(CC(C4)C2)C3)c1,BRD-K28907958,retinoid receptor agonist
9.983861,7.5165315,765,CN1CCC(CC1)=C1c2ccsc2C(=O)Cc2ccccc12,BRD-K28936863,O=C1Cc2ccccc2C(=C2CCNCC2)c2ccsc21,BRD-K28936863,histamine receptor agonist|leukotriene receptor antagonist|phosphodiesterase inhibitor
7.553808,8.75662,766,CC(=O)N1CCN(CC1)c1ccc(OC[C@H]2CO[C@@](Cn3ccnc3)(O2)c2ccc(Cl)cc2Cl)cc1,BRD-K29113274,c1ccc(C2(Cn3ccnc3)OCC(COc3ccc(N4CCNCC4)cc3)O2)cc1,BRD-K29113274,sterol demethylase inhibitor
6.692289,6.975676,767,COc1c2ccoc2nc2ccccc12,BRD-K29178788,c1ccc2nc3occc3cc2c1,BRD-K29178788,furoquinoline alkaloid
8.588388,7.9712305,768,O=c1n([se]c2ccccc12)-c1ccccc1,BRD-K29359156,O=c1c2ccccc2[se]n1-c1ccccc1,BRD-K29359156,h+/k+-atpase inhibitor
6.1102357,11.25943,769,CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCC(N)=O,BRD-K29555132,,BRD-K29555132,cannabinoid receptor agonist
10.420258,8.41865,770,Fc1ccc(cc1)C(N1CCN(C\C=C\c2ccccc2)CC1)c1ccc(F)cc1,BRD-K29582677,C(=Cc1ccccc1)CN1CCN(C(c2ccccc2)c2ccccc2)CC1,BRD-K29582677,calcium channel blocker
9.52386,8.46693,771,CN1CCN(CCc2ccc(Cl)c(Cl)c2)CC1,BRD-K29668683,c1ccc(CCN2CCNCC2)cc1,BRD-K29668683,sigma receptor antagonist
6.746217,7.705192,772,Cc1cc(O)c2c3c1c1c(C)cc(O)c4c1c1c3c3c(c(O)cc(O)c3c2=O)c2c(O)cc(O)c(c12)c4=O,BRD-K29673530,O=c1c2cccc3c4cccc5c(=O)c6cccc7c8cccc1c8c(c23)c(c54)c67,BRD-K29673530,tyrosine kinase inhibitor
9.727539,10.061914,773,CCN(CC)CCOc1ccc(cc1)C(=C(/Cl)c1ccccc1)\c1ccccc1,BRD-K29950728,C(=C(c1ccccc1)c1ccccc1)c1ccccc1,BRD-K29950728,estrogen receptor antagonist
8.542166,6.2461343,774,COc1ccc2[nH]cc(CCN)c2c1,BRD-K30197592,c1ccc2[nH]ccc2c1,BRD-K30197592,serotonin receptor agonist
9.799835,8.713304,775,CN1CCC[C@@H]1CCO[C@](C)(c1ccccc1)c1ccc(Cl)cc1,BRD-K30240666,c1ccc(C(OCCC2CCCN2)c2ccccc2)cc1,BRD-K30240666,histamine receptor antagonist
3.9394963,6.814961,776,CC(C)(C)NC[C@@H](O)COc1nsnc1N1CCOCC1,BRD-K30421593,c1nsnc1N1CCOCC1,BRD-K30421593,adrenergic receptor antagonist
7.566585,9.202516,777,CC(C)NC(=O)NS(=O)(=O)c1cnccc1Nc1cccc(C)c1,BRD-K30480208,c1ccc(Nc2ccncc2)cc1,BRD-K30480208,electrolyte reabsorption inhibitor
7.4663343,10.08693,778,N[C@@H](Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(O)=O,BRD-K30685142,c1ccc(Oc2ccccc2)cc1,BRD-K30685142,thyroid hormone stimulant
9.55757,9.6528425,779,COc1ccc(NC(=O)c2ccc(cc2)-c2ccc(cc2C)-c2noc(C)n2)cc1OCCN(C)C,BRD-K30867024,O=C(Nc1ccccc1)c1ccc(-c2ccc(-c3ncon3)cc2)cc1,BRD-K30867024,serotonin receptor antagonist
7.2476263,6.503895,780,COc1ccc(cc1)-c1nc(sc1-c1ccc(OC)cc1)C(=O)N1CCN(C)CC1,BRD-K30990140,O=C(c1nc(-c2ccccc2)c(-c2ccccc2)s1)N1CCNCC1,BRD-K30990140,cyclooxygenase inhibitor
10.742089,8.641041,781,COc1ccccc1N1CCN(CCN2C(=O)CC3(CCCC3)CC2=O)CC1,BRD-K31054881,O=C1CC2(CCCC2)CC(=O)N1CCN1CCN(c2ccccc2)CC1,BRD-K31054881,adrenergic receptor antagonist
8.294126,7.9491987,782,CN1c2ccccc2C(=N[C@H](NC(=O)c2cc3ccccc3[nH]2)C1=O)c1ccccc1,BRD-K31238592,O=C(NC1N=C(c2ccccc2)c2ccccc2NC1=O)c1cc2ccccc2[nH]1,BRD-K31238592,cck receptor antagonist|gastrin inhibitor
8.884404,6.8921633,783,CN(C)CCCn1cc(C2=C(C(=O)NC2=O)c2c[nH]c3ccccc23)c2ccccc12,BRD-K31342827,O=C1NC(=O)C(c2c[nH]c3ccccc23)=C1c1c[nH]c2ccccc12,BRD-K31342827,pkc inhibitor
8.347591,9.840349,784,NC(=N)NC(=N)Nc1ccccc1,BRD-K31491153,c1ccccc1,BRD-K31491153,serotonin receptor agonist
8.064144,9.892532,785,COc1c(C)c2COC(=O)c2c(O)c1CC=C(C)CCC(O)=O,BRD-K31542390,O=C1OCc2ccccc21,BRD-K31542390,dehydrogenase inhibitor|inositol monophosphatase inhibitor
6.0311813,11.403171,786,O[C@@H](COc1cccc(c1)C(F)(F)F)\C=C\[C@H]1[C@H](O)C[C@H](O)[C@@H]1C\C=C/CCCC(O)=O,BRD-K31611373,C(=CC1CCCC1)CCOc1ccccc1,BRD-K31611373,prostanoid receptor agonist
2.8532126,9.634975,787,CCC(=O)[C@@]1(C)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]12C,BRD-K31627533,O=C1C=CC2C(=C1)CCC1C3CCCC3CCC21,BRD-K31627533,glucocorticoid receptor agonist
4.727439,11.255477,788,CN1[C@H]2CC[C@@H]1C[C@@H](C2)OC(=O)N1Cc2ccccc2NC1=O,BRD-K31633810,O=C1Nc2ccccc2CN1C(=O)OC1CC2CCC(C1)N2,BRD-K31633810,acetylcholine receptor antagonist
7.5963264,7.060411,789,COc1cccc(C=NC=Nc2cccc(OC)c2)c1,BRD-K31699485,C(=NC=Nc1ccccc1)c1ccccc1,BRD-K31699485,glutamate receptor modulator
6.8851624,8.493213,790,Cc1ccc(cc1)-c1cn2c3CCCCc3sc2n1,BRD-K31792052,c1ccc(-c2cn3c4c(sc3n2)CCCC4)cc1,BRD-K31792052,interleukin receptor antagonist
7.32657,9.158867,791,[O-][N+](=O)c1ccc(Cl)c(c1)C(=O)Nc1ccncc1,BRD-K31843556,O=C(Nc1ccncc1)c1ccccc1,BRD-K31843556,ppar receptor antagonist|ppar receptor antagonist
9.8198395,6.6320925,792,Nc1nc(NCC2CCC(CNS(=O)(=O)c3cccc4ccccc34)CC2)nc2ccccc12,BRD-K31912990,O=S(=O)(NCC1CCC(CNc2ncc3ccccc3n2)CC1)c1cccc2ccccc12,BRD-K31912990,neuropeptide receptor antagonist
5.9782653,11.19531,793,CCCCCCCCC=CCCCCCCCC(=O)NCCO,BRD-K31987754,,BRD-K31987754,cannabinoid receptor agonist
7.06041,9.3935995,794,Cc1ccc(cc1)S(=O)(=O)NC(=O)NN1CCCCCC1,BRD-K32164935,O=C(NN1CCCCCC1)NS(=O)(=O)c1ccccc1,BRD-K32164935,atp channel blocker
8.78242,7.643715,795,CCC1(C(=O)NCNC1=O)c1ccccc1,BRD-K32247306,O=C1NCNC(=O)C1c1ccccc1,BRD-K32247306,gaba receptor antagonist
7.9856906,7.793497,796,Fc1ccc(Nc2cc3C(=O)NC(=O)c3cc2Nc2ccc(F)cc2)cc1,BRD-K32292990,O=C1NC(=O)c2cc(Nc3ccccc3)c(Nc3ccccc3)cc21,BRD-K32292990,egfr inhibitor
5.303092,6.5937414,797,COc1ccc2C[C@H]3N(C)CCc4cc(O)cc(c34)-c2c1O,BRD-K32412559,c1ccc2c(c1)CC1NCCc3cccc-2c31,BRD-K32412559,adrenergic receptor antagonist
10.38085,8.753964,798,Fc1ccc(cc1)C(OCCN1CCN(CCCc2ccccc2)CC1)c1ccc(F)cc1,BRD-K32501161,c1ccc(CCCN2CCN(CCOC(c3ccccc3)c3ccccc3)CC2)cc1,BRD-K32501161,dopamine uptake inhibitor
6.6620226,8.3940935,799,CCn1c2cc(Cl)c(Cl)cc2[nH]c1=O,BRD-K32526544,O=c1[nH]c2ccccc2[nH]1,BRD-K32526544,potassium channel activator
7.9263043,8.774795,800,OC(=O)c1ccc2nc(-c3ccccc3)c(nc2c1)-c1ccccc1,BRD-K32584078,c1ccc(-c2nc3ccccc3nc2-c2ccccc2)cc1,BRD-K32584078,akt inhibitor|hcv ns5b rdrp inhibitor
8.539618,6.200812,801,CCCN(CCC)CCc1c[nH]c2ccc(cc12)C(N)=O,BRD-K32645441,c1ccc2[nH]ccc2c1,BRD-K32645441,serotonin receptor agonist
9.042831,7.000844,802,C1Cc2c(CN1)[nH]c1ccccc21,BRD-K32696739,c1ccc2c3c([nH]c2c1)CNCC3,BRD-K32696739,monoamine oxidase inhibitor
6.134489,8.543855,803,CCN(CC)C(=S)SSC(=S)N(CC)CC,BRD-K32744045,,BRD-K32744045,aldehyde dehydrogenase inhibitor|dna methyltransferase inhibitor|trpv agonist
8.879562,5.8098207,804,CO[C@H]1[C@H](O)C[C@@H]2CN3CCc4c([nH]c5cc(OC)ccc45)[C@H]3C[C@@H]2[C@@H]1C(O)=O,BRD-K32755366,c1ccc2c3c([nH]c2c1)C1CC2CCCCC2CN1CC3,BRD-K32755366,norepinephrine transporter inhibitor
6.4241414,8.539117,805,Cn1cnc(c1Sc1[nH]cnc2ncnc12)[N+]([O-])=O,BRD-K32821942,c1nc2nc[nH]c(Sc3cnc[nH]3)c-2n1,BRD-K32821942,dehydrogenase inhibitor
5.659624,7.1242123,806,CN1Cc2c3OCOc3ccc2[C@H]2[C@@H](O)Cc3cc4OCOc4cc3[C@@H]12,BRD-K32828673,c1c2c(cc3c1OCO3)C1NCc3c(ccc4c3OCO4)C1CC2,BRD-K32828673,tubulin polymerization inhibitor
8.478741,9.856216,807,NC(=N)NC(=O)Cc1c(Cl)cccc1Cl,BRD-K32830106,c1ccccc1,BRD-K32830106,adrenergic receptor agonist
6.5410233,4.8976526,808,NC(=C(C#N)C#N)C(\C#N)=C\c1ccc2[nH]ccc2c1,BRD-K33204703,c1ccc2[nH]ccc2c1,BRD-K33204703,pdgfr receptor inhibitor
6.785981,6.4669385,809,COc1ccc2C[C@H]3[C@H]4CCCC[C@@]4(CCN3C)c2c1,BRD-K33211335,c1ccc2c(c1)CC1NCCC23CCCCC13,BRD-K33211335,glutamate receptor antagonist|sigma receptor agonist
8.373104,7.6036367,810,O=C1C=CC(=O)C2=C1C1c3ccccc3C2c2ccccc12,BRD-K33308633,O=C1C=CC(=O)C2=C1C1c3ccccc3C2c2ccccc21,BRD-K33308633,calcineurin inhibitor
6.2411757,11.254457,811,CC\C=C/C\C=C/C\C=C/CCCCCCCC(O)=O,BRD-K33396764,,BRD-K33396764,omega 3 fatty acid stimulant
8.441767,8.754744,812,C[C@@H]1CN(CC[C@]1(C(O)=O)c1ccccc1)[C@H]1CC[C@](CC1)(C#N)c1ccc(F)cc1,BRD-K33453211,c1ccc(C2CCC(N3CCC(c4ccccc4)CC3)CC2)cc1,BRD-K33453211,histamine receptor antagonist
8.485855,10.121126,813,Cc1ccccc1NC(=N)Nc1ccccc1C,BRD-K33459542,N=C(Nc1ccccc1)Nc1ccccc1,BRD-K33459542,sigma receptor agonist
6.853237,6.9156084,814,Oc1ccc(cc1)\C=C\C(=O)c1ccc(O)cc1O,BRD-K33583600,O=C(C=Cc1ccccc1)c1ccccc1,BRD-K33583600,guanylate cyclase activator
6.5453224,8.924241,815,CCc1cc(ccn1)C(N)=S,BRD-K33710385,c1ccncc1,BRD-K33710385,mycolic synthesis inhibitor
8.677902,9.817238,816,OC(=O)Cc1cccc(OCCCN(CC(c2ccccc2)c2ccccc2)Cc2cccc(c2Cl)C(F)(F)F)c1,BRD-K33818169,c1ccc(CN(CCCOc2ccccc2)CC(c2ccccc2)c2ccccc2)cc1,BRD-K33818169,lxr agonist|abc transporter expression enhancer
8.76686,6.3599896,817,CC(C)Oc1cccc(c1)-n1c(CCc2c[nH]c3ccc(Br)cc23)nc2ccccc2c1=O,BRD-K33864865,O=c1c2ccccc2nc(CCc2c[nH]c3ccccc23)n1-c1ccccc1,BRD-K33864865,cck receptor antagonist
9.08003,6.6226044,818,CCOC(=O)c1ncc2[nH]c3ccc(OCc4ccccc4)cc3c2c1COC,BRD-K33882852,c1ccc(COc2ccc3[nH]c4cnccc4c3c2)cc1,BRD-K33882852,benzodiazepine receptor agonist
7.346886,6.2923856,819,COc1ccc2cc(ccc2c1)[C@H](C)CO,BRD-K34014345,c1ccc2ccccc2c1,BRD-K34014345,anti-inflammatory
10.441615,8.562099,820,C(CN1CCN(CC=Cc2ccccc2)CC1)OC(c1ccccc1)c1ccccc1,BRD-K34034388,C(=Cc1ccccc1)CN1CCN(CCOC(c2ccccc2)c2ccccc2)CC1,BRD-K34034388,dopamine uptake inhibitor
6.0998707,11.392561,821,CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCC(=O)NCc1ccc(O)c(OC)c1,BRD-K34092021,c1ccccc1,BRD-K34092021,trpv agonist|cannabinoid receptor agonist
6.840668,10.005391,822,CCCCNc1c(C(=O)OCC)c(C)nc2n(CC)ncc12,BRD-K34154330,c1cnc2[nH]ncc2c1,BRD-K34154330,gaba receptor modulator
6.9522347,6.9624386,823,COC(=O)C=Cc1cccc(c1)N(Cc1ccc(cc1)-c1ccc(cc1)N(C)C)C(=O)C1CCCCC1,BRD-K34170797,O=C(C1CCCCC1)N(Cc1ccc(-c2ccccc2)cc1)c1ccccc1,BRD-K34170797,fxr agonist
9.647212,10.08171,824,COc1cc(cc(OC)c1OC)C(=O)NCc1ccc(OCCN(C)C)cc1,BRD-K34415467,O=C(NCc1ccccc1)c1ccccc1,BRD-K34415467,histamine receptor antagonist
9.724756,10.230497,825,CCN(CC)CCOc1ccc2-c3ccc(OCCN(CC)CC)cc3C(=O)c2c1,BRD-K34568562,O=C1c2ccccc2-c2ccccc21,BRD-K34568562,interferon inducer
7.185931,9.599428,826,Cc1ccc-2c(Cc3c(nn(c-23)-c2ccc(Cl)cc2Cl)C(=O)NC2CCCCC2)c1,BRD-K34608650,O=C(NC1CCCCC1)c1nn(-c2ccccc2)c2c1Cc1ccccc1-2,BRD-K34608650,cannabinoid receptor agonist
9.835276,12.428556,827,CC[C@@H](CO)NC(=O)[C@H]1CN(C)[C@@H]2Cc3c[nH]c4cccc(C2=C1)c34,BRD-K34685430,C1=C2c3cccc4[nH]cc(c34)CC2NCC1,BRD-K34685430,dopamine receptor antagonist|serotonin receptor antagonist
6.4449587,4.535526,828,CC(C)c1cc(cc(C(C)C)c1O)\C=C(/C#N)C(=O)NCCCc1ccccc1,BRD-K34995470,O=C(C=Cc1ccccc1)NCCCc1ccccc1,BRD-K34995470,receptor tyrosine protein kinase inhibitor|vascular endothelial growth factor receptor 2 (vegfr2) inhibitor|vegfr inhibitor
2.9085605,9.598472,829,C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@H]2[C@@]2(C)C=CC(=O)C=C12,BRD-K35240538,O=C1C=CC2C(=C1)CCC1C3CCCC3CCC21,BRD-K35240538,glucocorticoid receptor agonist
4.1949596,6.8560805,830,CCc1ccccc1OC[C@@H](O)CN[C@H]1CCCc2ccccc12,BRD-K35430135,c1ccc(OCCCNC2CCCc3ccccc32)cc1,BRD-K35430135,adrenergic receptor antagonist
8.729954,8.009658,831,CC1=NN(C(=O)C1)c1ccccc1,BRD-K35458079,O=C1CC=NN1c1ccccc1,BRD-K35458079,nootropic
8.477001,8.515933,832,OC(=O)CN1C(=O)c2cccc3cccc(C1=O)c23,BRD-K35498378,O=C1NC(=O)c2cccc3cccc1c23,BRD-K35498378,aldose reductase inhibitor
8.406697,8.764653,833,OC(=O)Cn1c(cc2ccccc12)C(=O)Nc1nc(cs1)-c1ccccc1Cl,BRD-K35629949,O=C(Nc1nc(-c2ccccc2)cs1)c1cc2ccccc2[nH]1,BRD-K35629949,cck receptor antagonist
4.3038015,9.557096,834,C[C@@H]1O[C@@H](O[C@H]2C[C@@H](O)[C@]3(CO)[C@H]4[C@H](O)C[C@]5(C)[C@H](CC[C@]5(O)[C@@H]4CC[C@]3(O)C2)C2=CC(=O)OC2)[C@H](O)[C@H](O)[C@H]1O,BRD-K35708212,O=C1C=C(C2CCC3C2CCC2C4CCC(OC5CCCCO5)CC4CCC23)CO1,BRD-K35708212,atpase inhibitor
9.787954,12.374057,835,CC[C@@H](CO)NC(=O)[C@H]1CN(C)[C@@H]2Cc3cn(C)c4cccc(C2=C1)c34,BRD-K35941380,C1=C2c3cccc4[nH]cc(c34)CC2NCC1,BRD-K35941380,serotonin receptor antagonist
7.3066435,9.214174,836,Oc1ccc(Cl)cc1C(=O)Nc1ccc(cc1Cl)[N+]([O-])=O,BRD-K35960502,O=C(Nc1ccccc1)c1ccccc1,BRD-K35960502,dna replication inhibitor|stat inhibitor
12.126117,5.398093,837,COc1ccc(C[C@H](N)C(=O)N[C@@H]2[C@@H](CO)O[C@H]([C@@H]2O)n2cnc3c(ncnc23)N(C)C)cc1,BRD-K36007650,O=C(CCc1ccccc1)NC1COC(n2cnc3cncnc32)C1,BRD-K36007650,protein synthesis inhibitor
8.8657055,8.71913,838,COC(=O)CN1CN(c2ccccc2)C2(CCN(Cc3ccc4ccccc4c3)CC2)C1=O,BRD-K36009368,O=C1NCN(c2ccccc2)C12CCN(Cc1ccc3ccccc3c1)CC2,BRD-K36009368,opioid receptor agonist
8.440468,7.355796,839,Nc1ncnc2nc(cc(-c3cccc(Br)c3)c12)-c1ccc(nc1)N1CCOCC1,BRD-K36021395,c1ccc(-c2cc(-c3ccc(N4CCOCC4)nc3)nc3ncncc23)cc1,BRD-K36021395,adenosine kinase inhibitor
5.847721,8.844266,840,C[C@H]1C[C@H](C)C(=O)[C@@H](C1)[C@H](O)CC1CC(=O)NC(=O)C1,BRD-K36055864,O=C1CC(CCC2CCCCC2=O)CC(=O)N1,BRD-K36055864,protein synthesis inhibitor
6.2389674,8.69421,841,CCC1(CC)C(=O)NC=CC1=O,BRD-K36116267,O=C1C=CNC(=O)C1,BRD-K36116267,psychoactive drug
8.843536,9.357206,842,Cc1cc(C)c(N(Cc2ccccc2)S(=O)(=O)c2ccc(OCCNC(=O)c3cc4ccccc4o3)cc2)c(c1)C(=O)NO,BRD-K36198571,O=C(NCCOc1ccc(S(=O)(=O)N(Cc2ccccc2)c2ccccc2)cc1)c1cc2ccccc2o1,BRD-K36198571,metalloproteinase inhibitor
7.3590703,9.159597,843,[O-][N+](=O)c1cc(C(=O)NCC=C)c2nc(Nc3ccc(Cl)c(Cl)c3)[nH]c(=O)c2c1,BRD-K36258877,O=c1[nH]c(Nc2ccccc2)nc2ccccc12,BRD-K36258877,caspase inhibitor
6.5937047,6.4598694,844,CC(C)(O)[C@@H]1Cc2cc3ccc(=O)oc3cc2O1,BRD-K36377456,O=c1ccc2cc3c(cc2o1)OCC3,BRD-K36377456,angiogenesis inhibitor
7.677123,9.282478,845,Cn1ccc2cc3N(CCc3cc12)C(=O)Nc1cccnc1,BRD-K36395411,O=C(Nc1cccnc1)N1CCc2cc3[nH]ccc3cc21,BRD-K36395411,serotonin receptor antagonist|serotonin receptor partial agonist
8.803654,7.9436913,846,C1CC[C@@H](NC1)c1cccnc1,BRD-K36638830,c1cncc(C2CCCCN2)c1,BRD-K36638830,acetylcholine receptor agonist
6.3671474,7.5954213,847,CCOc1ccc(Cc2nccc3cc(OCC)c(OCC)cc23)cc1OCC,BRD-K36756879,c1ccc(Cc2nccc3ccccc23)cc1,BRD-K36756879,calcium channel blocker
7.39715,7.8676615,848,NS(=O)(=O)c1cc2c(NCNS2(=O)=O)cc1C(F)(F)F,BRD-K36862742,O=S1(=O)NCNc2ccccc21,BRD-K36862742,sodium/potassium/chloride transporter inhibitor
9.310974,8.709084,849,CN(C)CCN(C)CCc1ccc(Cl)c(Cl)c1,BRD-K36864847,c1ccccc1,BRD-K36864847,adrenergic receptor antagonist
7.020144,9.597348,850,COc1ccc(Cl)cc1C(=O)NCCc1ccc(cc1)S(=O)(=O)NC(=O)NC1CCCCC1,BRD-K36927236,O=C(NC1CCCCC1)NS(=O)(=O)c1ccc(CCNC(=O)c2ccccc2)cc1,BRD-K36927236,sulfonylurea
8.358098,9.80178,851,NC(=N)NC(=N)Nc1cccc(Cl)c1,BRD-K36965586,c1ccccc1,BRD-K36965586,serotonin receptor agonist
9.799947,8.714157,852,COc1ccc(CCN2CCC(CC2)Nc2nc3ccccc3n2Cc2ccc(F)cc2)cc1,BRD-K37249724,c1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccccc3)CC2)cc1,BRD-K37249724,histamine receptor antagonist
3.7590492,9.280125,853,CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@H](C[C@]12C)c1ccc(cc1)N(C)C,BRD-K37270826,O=C1C=C2CCC3C(=C2CC1)C(c1ccccc1)CC1CCCC13,BRD-K37270826,glucocorticoid receptor antagonist|progesterone receptor antagonist
9.82883,7.6926446,854,CN1CCN(CC1)C1=Nc2cc(Cl)ccc2Nc2ccccc12,BRD-K37289225,c1ccc2c(c1)N=C(N1CCNCC1)c1ccccc1N2,BRD-K37289225,dopamine receptor antagonist
8.613868,7.434166,855,Brc1ccc2[nH]c-3c(CC(=O)Nc4ccccc-34)c2c1,BRD-K37312348,O=C1Cc2c([nH]c3ccccc23)-c2ccccc2N1,BRD-K37312348,cdk inhibitor|glycogen synthase kinase inhibitor
7.224821,8.284103,856,Cc1ccc(C=C2CNCC(=Cc3ccc(C)cc3)C2=O)cc1,BRD-K37392901,O=C1C(=Cc2ccccc2)CNCC1=Cc1ccccc1,BRD-K37392901,ubiquitin hydrolase inhibitor|ubiquitin isopeptidase inhibitor
5.723015,7.1807847,857,COc1c2OCOc2cc2CCN(C)Cc12,BRD-K37447567,c1c2c(cc3c1OCO3)CNCC2,BRD-K37447567,opioid receptor antagonist
7.0281014,6.9882784,858,COc1cc(ccc1OC(F)F)-c1ccc(=O)[nH]n1,BRD-K37561857,O=c1ccc(-c2ccccc2)n[nH]1,BRD-K37561857,phosphodiesterase inhibitor
8.819963,9.416094,859,Clc1ccc2nc(NC(=O)Cc3ccccc3)n3nc(nc3c2c1)-c1ccco1,BRD-K37618799,O=C(Cc1ccccc1)Nc1nc2ccccc2c2nc(-c3ccco3)nn12,BRD-K37618799,adenosine receptor antagonist
4.8591647,8.207657,860,CCn1cc(C(O)=O)c(=O)c2cnc(nc12)N1CCCC1,BRD-K37682401,O=c1cc[nH]c2nc(N3CCCC3)ncc12,BRD-K37682401,bacterial dna gyrase inhibitor
10.047701,8.55857,861,Clc1ccc(OCC(=O)N2CCN(Cc3ccc4OCOc4c3)CC2)cc1,BRD-K37688416,O=C(COc1ccccc1)N1CCN(Cc2ccc3c(c2)OCO3)CC1,BRD-K37688416,psychoactive drug
7.354381,8.559953,862,CC(C)c1cccc(=O)c(O)c1,BRD-K37691127,O=c1cccccc1,BRD-K37691127,tyrosinase inhibitor
5.793048,9.472912,863,CCCCn1c2ncn(CC(C)=O)c2c(=O)n(CCCC)c1=O,BRD-K37792168,O=c1[nH]c(=O)c2[nH]cnc2[nH]1,BRD-K37792168,phosphodiesterase inhibitor
6.262737,7.196965,864,COc1cc(cc(OC)c1O)[C@H]1[C@@H]2[C@H](COC2=O)[C@H](O[C@@H]2O[C@@H]3CO[C@@H](C)O[C@H]3[C@H](O)[C@H]2O)c2cc3OCOc3cc12,BRD-K37798499,O=C1OCC2C(OC3CCC4OCOCC4O3)c3cc4c(cc3C(c3ccccc3)C12)OCO4,BRD-K37798499,topoisomerase inhibitor
6.959427,9.099484,865,NCc1ccccc1CC(=O)N[C@H]1[C@H]2SCC(CSc3nnnn3CC(O)=O)=C(N2C1=O)C(O)=O,BRD-K37848908,O=C(Cc1ccccc1)NC1C(=O)N2C=C(CSc3nnn[nH]3)CSC12,BRD-K37848908,penicillin binding protein inhibitor
8.4001465,9.293214,866,CN(C)C(=O)n1nnnc1Cc1ccc(cc1)-c1ccccc1,BRD-K37865504,c1ccc(-c2ccc(Cc3nnn[nH]3)cc2)cc1,BRD-K37865504,faah inhibitor|faah reuptake inhibitor
9.552558,8.247458,867,Fc1ccc(cc1)[C@@H]1CCNC[C@H]1COc1ccc2OCOc2c1,BRD-K37991163,c1ccc(C2CCNCC2COc2ccc3c(c2)OCO3)cc1,BRD-K37991163,selective serotonin reuptake inhibitor (ssri)
2.4550068,9.7126045,868,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@H]1C(=O)COC(=O)C(C)(C)C,BRD-K38003476,O=C1C=CC2C(=C1)CCC1C3CCCC3CCC21,BRD-K38003476,steroid
6.546009,9.474167,869,CCN(CC)C(=O)c1ccc(O)c(OC)c1,BRD-K38055836,c1ccccc1,BRD-K38055836,respiratory stimulant
7.866923,8.6865225,870,CCCCNc1cc(cc(c1Oc1ccccc1)S(N)(=O)=O)C(O)=O,BRD-K38197229,c1ccc(Oc2ccccc2)cc1,BRD-K38197229,solute carrier family member inhibitor
8.818762,7.053108,871,CC(C)(O)[C@H]1O[C@H]2CC[C@]3(C)[C@]4(C)[C@H](Cc5c4[nH]c4ccccc54)CC[C@@]3(O)C2=CC1=O,BRD-K38251852,O=C1C=C2C(CCC3C2CCC2Cc4c([nH]c5ccccc45)C23)OC1,BRD-K38251852,abc transporter expression enhancer|high conductance calcium activated potassium blocker|lxr agonist|potassium channel blocker
10.807748,9.326321,872,Clc1ccc2n(C3CCN(CCCn4c5ccccc5[nH]c4=O)CC3)c(=O)[nH]c2c1,BRD-K38305202,O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3ccccc32)CC1,BRD-K38305202,dopamine receptor antagonist
7.0471206,8.988106,873,CCOc1ccc(NC(C)=O)cc1,BRD-K38323065,c1ccccc1,BRD-K38323065,cyclooxygenase inhibitor
